,capacity,traffic_intensity,block_rate
825,3,412.6,0.9927467000932791
826,3,413.1,0.9927554577967332
827,3,413.6,0.9927641943776695
828,3,414.1,0.9927729099124124
829,3,414.6,0.992781604476919
830,3,415.1,0.9927902781467816
831,3,415.6,0.9927989309972293
832,3,416.1,0.9928075631031308
833,3,416.6,0.9928161745389961
834,3,417.1,0.9928247653789787
835,3,417.6,0.992833335696878
836,3,418.1,0.9928418855661413
837,3,418.6,0.9928504150598655
838,3,419.1,0.9928589242507999
839,3,419.6,0.9928674132113476
840,3,420.1,0.9928758820135681
841,3,420.6,0.9928843307291788
842,3,421.1,0.9928927594295577
843,3,421.6,0.9929011681857445
844,3,422.1,0.9929095570684435
845,3,422.6,0.9929179261480251
846,3,423.1,0.9929262754945278
847,3,423.6,0.9929346051776603
848,3,424.1,0.9929429152668033
849,3,424.6,0.9929512058310115
850,3,425.1,0.9929594769390153
851,3,425.6,0.9929677286592234
852,3,426.1,0.9929759610597236
853,3,426.6,0.9929841742082857
854,3,427.1,0.9929923681723626
855,3,427.6,0.9930005430190925
856,3,428.1,0.993008698815301
857,3,428.6,0.9930168356275021
858,3,429.1,0.9930249535219009
859,3,429.6,0.9930330525643951
860,3,430.1,0.9930411328205763
861,3,430.6,0.9930491943557325
862,3,431.1,0.9930572372348493
863,3,431.6,0.993065261522612
864,3,432.1,0.9930732672834073
865,3,432.6,0.9930812545813248
866,3,433.1,0.9930892234801587
867,3,433.6,0.99309717404341
868,3,434.1,0.9931051063342875
869,3,434.6,0.9931130204157099
870,3,435.1,0.9931209163503076
871,3,435.6,0.9931287942004237
872,3,436.1,0.9931366540281164
873,3,436.6,0.9931444958951599
874,3,437.1,0.9931523198630469
875,3,437.6,0.9931601259929893
876,3,438.1,0.9931679143459206
877,3,438.6,0.9931756849824965
878,3,439.1,0.9931834379630977
879,3,439.6,0.9931911733478306
880,3,440.1,0.9931988911965288
881,3,440.6,0.9932065915687555
882,3,441.1,0.9932142745238038
883,3,441.6,0.9932219401206994
884,3,442.1,0.9932295884182014
885,3,442.6,0.9932372194748039
886,3,443.1,0.9932448333487378
887,3,443.6,0.9932524300979719
888,3,444.1,0.9932600097802146
889,3,444.6,0.9932675724529153
890,3,445.1,0.9932751181732659
891,3,445.6,0.9932826469982019
892,3,446.1,0.9932901589844046
893,3,446.6,0.9932976541883017
894,3,447.1,0.9933051326660692
895,3,447.6,0.9933125944736326
896,3,448.1,0.9933200396666685
897,3,448.6,0.9933274683006055
898,3,449.1,0.9933348804306262
899,3,449.6,0.9933422761116684
900,3,450.1,0.9933496553984259
901,3,450.6,0.9933570183453506
902,3,451.1,0.9933643650066537
903,3,451.6,0.9933716954363065
904,3,452.1,0.9933790096880422
905,3,452.6,0.993386307815357
906,3,453.1,0.9933935898715118
907,3,453.6,0.9934008559095329
908,3,454.1,0.9934081059822137
909,3,454.6,0.9934153401421159
910,3,455.1,0.9934225584415705
911,3,455.6,0.9934297609326794
912,3,456.1,0.9934369476673169
913,3,456.6,0.9934441186971302
914,3,457.1,0.993451274073541
915,3,457.6,0.9934584138477468
916,3,458.1,0.9934655380707224
917,3,458.6,0.9934726467932202
918,3,459.1,0.9934797400657726
919,3,459.6,0.9934868179386922
920,3,460.1,0.9934938804620735
921,3,460.6,0.993500927685794
922,3,461.1,0.9935079596595153
923,3,461.6,0.9935149764326844
924,3,462.1,0.9935219780545345
925,3,462.6,0.9935289645740866
926,3,463.1,0.9935359360401504
927,3,463.6,0.9935428925013257
928,3,464.1,0.993549834006003
929,3,464.6,0.9935567606023653
930,3,465.1,0.9935636723383885
931,3,465.6,0.993570569261843
932,3,466.1,0.9935774514202947
933,3,466.6,0.9935843188611063
934,3,467.1,0.9935911716314376
935,3,467.6,0.9935980097782477
936,3,468.1,0.9936048333482951
937,3,468.6,0.9936116423881394
938,3,469.1,0.9936184369441419
939,3,469.6,0.993625217062467
940,3,470.1,0.9936319827890833
941,3,470.6,0.9936387341697642
942,3,471.1,0.9936454712500893
943,3,471.6,0.9936521940754454
944,3,472.1,0.9936589026910272
945,3,472.6,0.9936655971418388
946,3,473.1,0.9936722774726943
947,3,473.6,0.9936789437282191
948,3,474.1,0.9936855959528506
949,3,474.6,0.9936922341908394
950,3,475.1,0.9936988584862504
951,3,475.6,0.9937054688829632
952,3,476.1,0.9937120654246737
953,3,476.6,0.9937186481548951
954,3,477.1,0.9937252171169579
955,3,477.6,0.9937317723540123
956,3,478.1,0.9937383139090278
957,3,478.6,0.993744841824795
958,3,479.1,0.9937513561439262
959,3,479.6,0.9937578569088563
960,3,480.1,0.9937643441618439
961,3,480.6,0.993770817944972
962,3,481.1,0.9937772783001493
963,3,481.6,0.9937837252691105
964,3,482.1,0.9937901588934176
965,3,482.6,0.9937965792144609
966,3,483.1,0.9938029862734595
967,3,483.6,0.9938093801114626
968,3,484.1,0.9938157607693499
969,3,484.6,0.9938221282878329
970,3,485.1,0.9938284827074557
971,3,485.6,0.9938348240685957
972,3,486.1,0.9938411524114643
973,3,486.6,0.9938474677761082
974,3,487.1,0.9938537702024101
975,3,487.6,0.9938600597300891
976,3,488.1,0.9938663363987023
977,3,488.6,0.9938726002476449
978,3,489.1,0.9938788513161515
979,3,489.6,0.9938850896432968
980,3,490.1,0.9938913152679962
981,3,490.6,0.9938975282290069
982,3,491.1,0.9939037285649287
983,3,491.6,0.9939099163142044
984,3,492.1,0.9939160915151212
985,3,492.6,0.9939222542058108
986,3,493.1,0.9939284044242511
987,3,493.6,0.9939345422082658
988,3,494.1,0.9939406675955264
989,3,494.6,0.9939467806235519
990,3,495.1,0.9939528813297103
991,3,495.6,0.9939589697512191
992,3,496.1,0.9939650459251462
993,3,496.6,0.9939711098884101
994,3,497.1,0.9939771616777815
995,3,497.6,0.9939832013298834
996,3,498.1,0.993989228881192
997,3,498.6,0.9939952443680377
998,3,499.1,0.9940012478266054
999,3,499.6,0.9940072392929356
1000,3,500.1,0.9940132188029248
1001,3,500.6,0.9940191863923266
1002,3,501.1,0.9940251420967519
1003,3,501.6,0.99403108595167
1004,3,502.1,0.9940370179924095
1005,3,502.6,0.9940429382541583
1006,3,503.1,0.9940488467719649
1007,3,503.6,0.9940547435807389
1008,3,504.1,0.9940606287152515
1009,3,504.6,0.9940665022101364
1010,3,505.1,0.9940723640998907
1011,3,505.6,0.9940782144188752
1012,3,506.1,0.994084053201315
1013,3,506.6,0.9940898804813004
1014,3,507.1,0.9940956962927878
1015,3,507.6,0.9941015006695997
1016,3,508.1,0.994107293645426
1017,3,508.6,0.9941130752538242
1018,3,509.1,0.9941188455282205
1019,3,509.6,0.9941246045019098
1020,3,510.1,0.994130352208057
1021,3,510.6,0.9941360886796973
1022,3,511.1,0.9941418139497368
1023,3,511.6,0.9941475280509535
1024,3,512.1,0.994153231015997
1025,3,512.6,0.9941589228773904
1026,3,513.1,0.9941646036675299
1027,3,513.6,0.9941702734186865
1028,3,514.1,0.9941759321630047
1029,3,514.6,0.9941815799325053
1030,3,515.1,0.9941872167590847
1031,3,515.6,0.9941928426745157
1032,3,516.1,0.9941984577104483
1033,3,516.6,0.9942040618984105
1034,3,517.1,0.994209655269808
1035,3,517.6,0.9942152378559259
1036,3,518.1,0.9942208096879286
1037,3,518.6,0.9942263707968605
1038,3,519.1,0.9942319212136467
1039,3,519.6,0.9942374609690934
1040,3,520.1,0.9942429900938887
1041,3,520.6,0.994248508618603
1042,3,521.1,0.9942540165736895
1043,3,521.6,0.9942595139894849
1044,3,522.1,0.9942650008962101
1045,3,522.6,0.9942704773239701
1046,3,523.1,0.9942759433027557
1047,3,523.6,0.9942813988624428
1048,3,524.1,0.9942868440327938
1049,3,524.6,0.9942922788434577
1050,3,525.1,0.9942977033239709
1051,3,525.6,0.9943031175037575
1052,3,526.1,0.9943085214121302
1053,3,526.6,0.9943139150782904
1054,3,527.1,0.9943192985313288
1055,3,527.6,0.9943246718002263
1056,3,528.1,0.9943300349138541
1057,3,528.6,0.9943353879009744
1058,3,529.1,0.994340730790241
1059,3,529.6,0.9943460636101995
1060,3,530.1,0.9943513863892881
1061,3,530.6,0.994356699155838
1062,3,531.1,0.9943620019380741
1063,3,531.6,0.994367294764115
1064,3,532.1,0.994372577661974
1065,3,532.6,0.9943778506595593
1066,3,533.1,0.9943831137846748
1067,3,533.6,0.9943883670650201
1068,3,534.1,0.9943936105281916
1069,3,534.6,0.9943988442016823
1070,3,535.1,0.994404068112883
1071,3,535.6,0.9944092822890821
1072,3,536.1,0.9944144867574665
1073,3,536.6,0.9944196815451221
1074,3,537.1,0.9944248666790338
1075,3,537.6,0.9944300421860869
1076,3,538.1,0.9944352080930662
1077,3,538.6,0.9944403644266577
1078,3,539.1,0.9944455112134487
1079,3,539.6,0.9944506484799276
1080,3,540.1,0.9944557762524855
1081,3,540.6,0.9944608945574155
1082,3,541.1,0.9944660034209143
1083,3,541.6,0.9944711028690814
1084,3,542.1,0.9944761929279207
1085,3,542.6,0.9944812736233402
1086,3,543.1,0.9944863449811526
1087,3,543.6,0.9944914070270761
1088,3,544.1,0.9944964597867343
1089,3,544.6,0.9945015032856568
1090,3,545.1,0.9945065375492799
1091,3,545.6,0.9945115626029468
1092,3,546.1,0.9945165784719081
1093,3,546.6,0.9945215851813219
1094,3,547.1,0.9945265827562549
1095,3,547.6,0.9945315712216822
1096,3,548.1,0.994536550602488
1097,3,548.6,0.9945415209234657
1098,3,549.1,0.994546482209319
1099,3,549.6,0.9945514344846615
1100,3,550.1,0.9945563777740177
1101,3,550.6,0.9945613121018231
1102,3,551.1,0.9945662374924246
1103,3,551.6,0.9945711539700811
1104,3,552.1,0.9945760615589639
1105,3,552.6,0.9945809602831567
1106,3,553.1,0.9945858501666563
1107,3,553.6,0.9945907312333734
1108,3,554.1,0.9945956035071319
1109,3,554.6,0.9946004670116705
1110,3,555.1,0.9946053217706421
1111,3,555.6,0.994610167807615
1112,3,556.1,0.9946150051460725
1113,3,556.6,0.9946198338094141
1114,3,557.1,0.994624653820955
1115,3,557.6,0.9946294652039274
1116,3,558.1,0.9946342679814799
1117,3,558.6,0.9946390621766787
1118,3,559.1,0.9946438478125076
1119,3,559.6,0.9946486249118683
1120,3,560.1,0.9946533934975811
1121,3,560.6,0.9946581535923845
1122,3,561.1,0.9946629052189369
1123,3,561.6,0.9946676483998154
1124,3,562.1,0.9946723831575173
1125,3,562.6,0.9946771095144601
1126,3,563.1,0.9946818274929816
1127,3,563.6,0.9946865371153406
1128,3,564.1,0.9946912384037172
1129,3,564.6,0.994695931380213
1130,3,565.1,0.9947006160668513
1131,3,565.6,0.9947052924855782
1132,3,566.1,0.9947099606582618
1133,3,566.6,0.9947146206066936
1134,3,567.1,0.9947192723525881
1135,3,567.6,0.9947239159175836
1136,3,568.1,0.9947285513232421
1137,3,568.6,0.9947331785910505
1138,3,569.1,0.9947377977424194
1139,3,569.6,0.9947424087986854
1140,3,570.1,0.9947470117811094
1141,3,570.6,0.9947516067108786
1142,3,571.1,0.9947561936091057
1143,3,571.6,0.99476077249683
1144,3,572.1,0.9947653433950173
1145,3,572.6,0.9947699063245601
1146,3,573.1,0.9947744613062782
1147,3,573.6,0.9947790083609191
1148,3,574.1,0.9947835475091581
1149,3,574.6,0.9947880787715984
1150,3,575.1,0.9947926021687719
1151,3,575.6,0.9947971177211394
1152,3,576.1,0.9948016254490906
1153,3,576.6,0.9948061253729444
1154,3,577.1,0.9948106175129501
1155,3,577.6,0.9948151018892863
1156,3,578.1,0.9948195785220622
1157,3,578.6,0.9948240474313176
1158,3,579.1,0.9948285086370232
1159,3,579.6,0.994832962159081
1160,3,580.1,0.9948374080173242
1161,3,580.6,0.9948418462315183
1162,3,581.1,0.9948462768213603
1163,3,581.6,0.9948506998064801
1164,3,582.1,0.9948551152064401
1165,3,582.6,0.9948595230407354
1166,3,583.1,0.9948639233287948
1167,3,583.6,0.9948683160899803
1168,3,584.1,0.9948727013435877
1169,3,584.6,0.9948770791088474
1170,3,585.1,0.9948814494049234
1171,3,585.6,0.9948858122509149
1172,3,586.1,0.994890167665856
1173,3,586.6,0.9948945156687159
1174,3,587.1,0.9948988562783992
1175,3,587.6,0.9949031895137466
1176,3,588.1,0.9949075153935344
1177,3,588.6,0.9949118339364754
1178,3,589.1,0.9949161451612193
1179,3,589.6,0.9949204490863521
1180,3,590.1,0.9949247457303972
1181,3,590.6,0.9949290351118155
1182,3,591.1,0.9949333172490052
1183,3,591.6,0.9949375921603028
1184,3,592.1,0.9949418598639826
1185,3,592.6,0.9949461203782576
1186,3,593.1,0.9949503737212794
1187,3,593.6,0.9949546199111384
1188,3,594.1,0.9949588589658646
1189,3,594.6,0.9949630909034269
1190,3,595.1,0.9949673157417345
1191,3,595.6,0.994971533498636
1192,3,596.1,0.9949757441919208
1193,3,596.6,0.9949799478393182
1194,3,597.1,0.9949841444584986
1195,3,597.6,0.9949883340670733
1196,3,598.1,0.9949925166825946
1197,3,598.6,0.9949966923225565
1198,3,599.1,0.9950008610043947
1199,3,599.6,0.9950050227454864
1200,3,600.1,0.9950091775631518
1201,3,600.6,0.9950133254746526
1202,3,601.1,0.9950174664971939
1203,3,601.6,0.9950216006479233
1204,3,602.1,0.9950257279439317
1205,3,602.6,0.9950298484022534
1206,3,603.1,0.9950339620398659
1207,3,603.6,0.9950380688736913
1208,3,604.1,0.9950421689205949
1209,3,604.6,0.9950462621973871
1210,3,605.1,0.9950503487208223
1211,3,605.6,0.9950544285075998
1212,3,606.1,0.995058501574364
1213,3,606.6,0.9950625679377045
1214,3,607.1,0.9950666276141561
1215,3,607.6,0.9950706806201995
1216,3,608.1,0.9950747269722614
1217,3,608.6,0.9950787666867141
1218,3,609.1,0.9950827997798768
1219,3,609.6,0.9950868262680149
1220,3,610.1,0.9950908461673408
1221,3,610.6,0.9950948594940137
1222,3,611.1,0.9950988662641399
1223,3,611.6,0.9951028664937736
1224,3,612.1,0.995106860198916
1225,3,612.6,0.9951108473955168
1226,3,613.1,0.9951148280994732
1227,3,613.6,0.9951188023266307
1228,3,614.1,0.9951227700927839
1229,3,614.6,0.9951267314136755
1230,3,615.1,0.995130686304997
1231,3,615.6,0.9951346347823895
1232,3,616.1,0.9951385768614431
1233,3,616.6,0.9951425125576976
1234,3,617.1,0.9951464418866423
1235,3,617.6,0.9951503648637163
1236,3,618.1,0.9951542815043094
1237,3,618.6,0.9951581918237612
1238,3,619.1,0.995162095837362
1239,3,619.6,0.9951659935603528
1240,3,620.1,0.9951698850079257
1241,3,620.6,0.9951737701952237
1242,3,621.1,0.9951776491373411
1243,3,621.6,0.9951815218493237
1244,3,622.1,0.9951853883461694
1245,3,622.6,0.9951892486428275
1246,3,623.1,0.9951931027541997
1247,3,623.6,0.9951969506951398
1248,3,624.1,0.9952007924804543
1249,3,624.6,0.9952046281249021
1250,3,625.1,0.9952084576431951
1251,3,625.6,0.9952122810499983
1252,3,626.1,0.9952160983599297
1253,3,626.6,0.9952199095875611
1254,3,627.1,0.9952237147474176
1255,3,627.6,0.995227513853978
1256,3,628.1,0.9952313069216754
1257,3,628.6,0.9952350939648968
1258,3,629.1,0.9952388749979838
1259,3,629.6,0.9952426500352322
1260,3,630.1,0.9952464190908926
1261,3,630.6,0.9952501821791706
1262,3,631.1,0.9952539393142267
1263,3,631.6,0.9952576905101767
1264,3,632.1,0.9952614357810918
1265,3,632.6,0.995265175140999
1266,3,633.1,0.9952689086038805
1267,3,633.6,0.995272636183675
1268,3,634.1,0.995276357894277
1269,3,634.6,0.9952800737495375
1270,3,635.1,0.9952837837632638
1271,3,635.6,0.9952874879492196
1272,3,636.1,0.995291186321126
1273,3,636.6,0.9952948788926604
1274,3,637.1,0.9952985656774578
1275,3,637.6,0.9953022466891103
1276,3,638.1,0.9953059219411675
1277,3,638.6,0.9953095914471366
1278,3,639.1,0.9953132552204825
1279,3,639.6,0.9953169132746285
1280,3,640.1,0.9953205656229555
1281,3,640.6,0.9953242122788029
1282,3,641.1,0.9953278532554686
1283,3,641.6,0.9953314885662091
1284,3,642.1,0.9953351182242396
1285,3,642.6,0.9953387422427342
1286,3,643.1,0.9953423606348264
1287,3,643.6,0.9953459734136084
1288,3,644.1,0.9953495805921325
1289,3,644.6,0.9953531821834098
1290,3,645.1,0.995356778200412
1291,3,645.6,0.9953603686560698
1292,3,646.1,0.9953639535632745
1293,3,646.6,0.9953675329348773
1294,3,647.1,0.9953711067836901
1295,3,647.6,0.995374675122485
1296,3,648.1,0.9953782379639947
1297,3,648.6,0.9953817953209129
1298,3,649.1,0.995385347205894
1299,3,649.6,0.9953888936315539
1300,3,650.1,0.9953924346104694
1301,3,650.6,0.9953959701551789
1302,3,651.1,0.995399500278182
1303,3,651.6,0.9954030249919406
1304,3,652.1,0.9954065443088778
1305,3,652.6,0.9954100582413791
1306,3,653.1,0.9954135668017919
1307,3,653.6,0.9954170700024262
1308,3,654.1,0.9954205678555539
1309,3,654.6,0.99542406037341
1310,3,655.1,0.995427547568192
1311,3,655.6,0.99543102945206
1312,3,656.1,0.9954345060371373
1313,3,656.6,0.9954379773355105
1314,3,657.1,0.9954414433592293
1315,3,657.6,0.9954449041203068
1316,3,658.1,0.9954483596307195
1317,3,658.6,0.9954518099024079
1318,3,659.1,0.9954552549472762
1319,3,659.6,0.9954586947771923
1320,3,660.1,0.9954621294039887
1321,3,660.6,0.9954655588394616
1322,3,661.1,0.9954689830953721
1323,3,661.6,0.9954724021834453
1324,3,662.1,0.9954758161153713
1325,3,662.6,0.9954792249028048
1326,3,663.1,0.9954826285573654
1327,3,663.6,0.9954860270906377
1328,3,664.1,0.9954894205141717
1329,3,664.6,0.9954928088394824
1330,3,665.1,0.9954961920780504
1331,3,665.6,0.9954995702413217
1332,3,666.1,0.9955029433407083
1333,3,666.6,0.9955063113875877
1334,3,667.1,0.9955096743933035
1335,3,667.6,0.9955130323691652
1336,3,668.1,0.9955163853264486
1337,3,668.6,0.995519733276396
1338,3,669.1,0.9955230762302159
1339,3,669.6,0.9955264141990834
1340,3,670.1,0.9955297471941404
1341,3,670.6,0.9955330752264956
1342,3,671.1,0.9955363983072245
1343,3,671.6,0.9955397164473699
1344,3,672.1,0.9955430296579416
1345,3,672.6,0.9955463379499169
1346,3,673.1,0.9955496413342402
1347,3,673.6,0.9955529398218238
1348,3,674.1,0.9955562334235476
1349,3,674.6,0.9955595221502591
1350,3,675.1,0.9955628060127739
1351,3,675.6,0.9955660850218757
1352,3,676.1,0.995569359188316
1353,3,676.6,0.9955726285228149
1354,3,677.1,0.9955758930360608
1355,3,677.6,0.9955791527387106
1356,3,678.1,0.9955824076413896
1357,3,678.6,0.9955856577546922
1358,3,679.1,0.9955889030891814
1359,3,679.6,0.9955921436553892
1360,3,680.1,0.9955953794638168
1361,3,680.6,0.9955986105249344
1362,3,681.1,0.9956018368491816
1363,3,681.6,0.9956050584469673
1364,3,682.1,0.9956082753286702
1365,3,682.6,0.9956114875046385
1366,3,683.1,0.9956146949851898
1367,3,683.6,0.9956178977806123
1368,3,684.1,0.9956210959011633
1369,3,684.6,0.9956242893570708
1370,3,685.1,0.9956274781585329
1371,3,685.6,0.9956306623157178
1372,3,686.1,0.9956338418387641
1373,3,686.6,0.9956370167377812
1374,3,687.1,0.9956401870228487
1375,3,687.6,0.9956433527040174
1376,3,688.1,0.9956465137913085
1377,3,688.6,0.9956496702947143
1378,3,689.1,0.9956528222241983
1379,3,689.6,0.9956559695896948
1380,3,690.1,0.9956591124011097
1381,3,690.6,0.9956622506683201
1382,3,691.1,0.9956653844011746
1383,3,691.6,0.9956685136094933
1384,3,692.1,0.9956716383030678
1385,3,692.6,0.9956747584916619
1386,3,693.1,0.995677874185011
1387,3,693.6,0.9956809853928223
1388,3,694.1,0.9956840921247755
1389,3,694.6,0.9956871943905221
1390,3,695.1,0.9956902921996861
1391,3,695.6,0.9956933855618636
1392,3,696.1,0.9956964744866235
1393,3,696.6,0.9956995589835069
1394,3,697.1,0.9957026390620282
1395,3,697.6,0.9957057147316737
1396,3,698.1,0.9957087860019032
1397,3,698.6,0.9957118528821491
1398,3,699.1,0.9957149153818173
1399,3,699.6,0.9957179735102863
1400,3,700.1,0.9957210272769083
1401,3,700.6,0.9957240766910084
1402,3,701.1,0.9957271217618855
1403,3,701.6,0.9957301624988121
1404,3,702.1,0.9957331989110338
1405,3,702.6,0.9957362310077705
1406,3,703.1,0.9957392587982157
1407,3,703.6,0.9957422822915366
1408,3,704.1,0.9957453014968747
1409,3,704.6,0.9957483164233454
1410,3,705.1,0.9957513270800383
1411,3,705.6,0.9957543334760175
1412,3,706.1,0.9957573356203211
1413,3,706.6,0.9957603335219619
1414,3,707.1,0.9957633271899271
1415,3,707.6,0.9957663166331788
1416,3,708.1,0.9957693018606535
1417,3,708.6,0.9957722828812626
1418,3,709.1,0.9957752597038926
1419,3,709.6,0.9957782323374047
1420,3,710.1,0.9957812007906355
1421,3,710.6,0.9957841650723963
1422,3,711.1,0.9957871251914743
1423,3,711.6,0.9957900811566313
1424,3,712.1,0.9957930329766052
1425,3,712.6,0.9957959806601089
1426,3,713.1,0.9957989242158312
1427,3,713.6,0.9958018636524365
1428,3,714.1,0.995804798978565
1429,3,714.6,0.9958077302028326
1430,3,715.1,0.9958106573338313
1431,3,715.6,0.9958135803801291
1432,3,716.1,0.9958164993502702
1433,3,716.6,0.9958194142527745
1434,3,717.1,0.9958223250961389
1435,3,717.6,0.995825231888836
1436,3,718.1,0.9958281346393153
1437,3,718.6,0.9958310333560026
1438,3,719.1,0.9958339280473004
1439,3,719.6,0.9958368187215877
1440,3,720.1,0.9958397053872204
1441,3,720.6,0.9958425880525312
1442,3,721.1,0.99584546672583
1443,3,721.6,0.995848341415403
1444,3,722.1,0.9958512121295141
1445,3,722.6,0.9958540788764043
1446,3,723.1,0.9958569416642917
1447,3,723.6,0.9958598005013717
1448,3,724.1,0.995862655395817
1449,3,724.6,0.995865506355778
1450,3,725.1,0.9958683533893826
1451,3,725.6,0.9958711965047363
1452,3,726.1,0.9958740357099222
1453,3,726.6,0.9958768710130013
1454,3,727.1,0.9958797024220125
1455,3,727.6,0.9958825299449725
1456,3,728.1,0.9958853535898761
1457,3,728.6,0.995888173364696
1458,3,729.1,0.9958909892773834
1459,3,729.6,0.9958938013358676
1460,3,730.1,0.995896609548056
1461,3,730.6,0.9958994139218347
1462,3,731.1,0.9959022144650679
1463,3,731.6,0.9959050111855987
1464,3,732.1,0.9959078040912486
1465,3,732.6,0.9959105931898177
1466,3,733.1,0.9959133784890851
1467,3,733.6,0.9959161599968086
1468,3,734.1,0.9959189377207247
1469,3,734.6,0.9959217116685493
1470,3,735.1,0.9959244818479769
1471,3,735.6,0.9959272482666812
1472,3,736.1,0.9959300109323155
1473,3,736.6,0.9959327698525117
1474,3,737.1,0.9959355250348814
1475,3,737.6,0.9959382764870156
1476,3,738.1,0.9959410242164847
1477,3,738.6,0.9959437682308385
1478,3,739.1,0.9959465085376066
1479,3,739.6,0.9959492451442982
1480,3,740.1,0.9959519780584021
1481,3,740.6,0.995954707287387
1482,3,741.1,0.9959574328387018
1483,3,741.6,0.9959601547197746
1484,3,742.1,0.9959628729380142
1485,3,742.6,0.9959655875008091
1486,3,743.1,0.9959682984155283
1487,3,743.6,0.9959710056895204
1488,3,744.1,0.9959737093301148
1489,3,744.6,0.995976409344621
1490,3,745.1,0.9959791057403291
1491,3,745.6,0.9959817985245094
1492,3,746.1,0.9959844877044132
1493,3,746.6,0.9959871732872717
1494,3,747.1,0.9959898552802974
1495,3,747.6,0.9959925336906831
1496,3,748.1,0.9959952085256029
1497,3,748.6,0.9959978797922111
1498,3,749.1,0.9960005474976434
1499,3,749.6,0.9960032116490165
1500,3,750.1,0.9960058722534278
1501,3,750.6,0.9960085293179561
1502,3,751.1,0.9960111828496614
1503,3,751.6,0.9960138328555846
1504,3,752.1,0.9960164793427484
1505,3,752.6,0.9960191223181565
1506,3,753.1,0.996021761788794
1507,3,753.6,0.9960243977616278
1508,3,754.1,0.996027030243606
1509,3,754.6,0.9960296592416585
1510,3,755.1,0.996032284762697
1511,3,755.6,0.9960349068136147
1512,3,756.1,0.9960375254012865
1513,3,756.6,0.9960401405325695
1514,3,757.1,0.9960427522143025
1515,3,757.6,0.9960453604533062
1516,3,758.1,0.9960479652563834
1517,3,758.6,0.9960505666303191
1518,3,759.1,0.9960531645818804
1519,3,759.6,0.9960557591178164
1520,3,760.1,0.9960583502448588
1521,3,760.6,0.9960609379697214
1522,3,761.1,0.9960635222991003
1523,3,761.6,0.9960661032396744
1524,3,762.1,0.9960686807981047
1525,3,762.6,0.996071254981035
1526,3,763.1,0.9960738257950916
1527,3,763.6,0.9960763932468835
1528,3,764.1,0.9960789573430024
1529,3,764.6,0.9960815180900229
1530,3,765.1,0.9960840754945022
1531,3,765.6,0.9960866295629807
1532,3,766.1,0.9960891803019813
1533,3,766.6,0.9960917277180106
1534,3,767.1,0.9960942718175575
1535,3,767.6,0.9960968126070946
1536,3,768.1,0.9960993500930772
1537,3,768.6,0.9961018842819441
1538,3,769.1,0.9961044151801175
1539,3,769.6,0.9961069427940027
1540,3,770.1,0.9961094671299883
1541,3,770.6,0.9961119881944467
1542,3,771.1,0.9961145059937334
1543,3,771.6,0.9961170205341877
1544,3,772.1,0.9961195318221325
1545,3,772.6,0.9961220398638744
1546,3,773.1,0.9961245446657032
1547,3,773.6,0.9961270462338933
1548,3,774.1,0.996129544574702
1549,3,774.6,0.9961320396943714
1550,3,775.1,0.9961345315991267
1551,3,775.6,0.9961370202951776
1552,3,776.1,0.9961395057887176
1553,3,776.6,0.9961419880859241
1554,3,777.1,0.9961444671929591
1555,3,777.6,0.9961469431159684
1556,3,778.1,0.9961494158610822
1557,3,778.6,0.9961518854344147
1558,3,779.1,0.9961543518420647
1559,3,779.6,0.9961568150901153
1560,3,780.1,0.9961592751846341
1561,3,780.6,0.9961617321316729
1562,3,781.1,0.9961641859372684
1563,3,781.6,0.9961666366074416
1564,3,782.1,0.9961690841481983
1565,3,782.6,0.9961715285655287
1566,3,783.1,0.9961739698654081
1567,3,783.6,0.9961764080537961
1568,3,784.1,0.9961788431366377
1569,3,784.6,0.9961812751198624
1570,3,785.1,0.9961837040093846
1571,3,785.6,0.9961861298111037
1572,3,786.1,0.9961885525309041
1573,3,786.6,0.9961909721746554
1574,3,787.1,0.9961933887482122
1575,3,787.6,0.9961958022574142
1576,3,788.1,0.9961982127080864
1577,3,788.6,0.996200620106039
1578,3,789.1,0.9962030244570675
1579,3,789.6,0.9962054257669527
1580,3,790.1,0.9962078240414609
1581,3,790.6,0.9962102192863437
1582,3,791.1,0.9962126115073381
1583,3,791.6,0.996215000710167
1584,3,792.1,0.9962173869005384
1585,3,792.6,0.9962197700841463
1586,3,793.1,0.99622215026667
1587,3,793.6,0.996224527453775
1588,3,794.1,0.996226901651112
1589,3,794.6,0.9962292728643178
1590,3,795.1,0.9962316410990151
1591,3,795.6,0.9962340063608123
1592,3,796.1,0.9962363686553036
1593,3,796.6,0.9962387279880698
1594,3,797.1,0.9962410843646768
1595,3,797.6,0.9962434377906774
1596,3,798.1,0.99624578827161
1597,3,798.6,0.9962481358129993
1598,3,799.1,0.9962504804203562
1599,3,799.6,0.9962528220991779
1600,3,800.1,0.9962551608549477
1601,3,800.6,0.9962574966931352
1602,3,801.1,0.9962598296191968
1603,3,801.6,0.9962621596385747
1604,3,802.1,0.9962644867566979
1605,3,802.6,0.9962668109789818
1606,3,803.1,0.9962691323108285
1607,3,803.6,0.9962714507576264
1608,3,804.1,0.9962737663247505
1609,3,804.6,0.9962760790175629
1610,3,805.1,0.9962783888414117
1611,3,805.6,0.9962806958016325
1612,3,806.1,0.996282999903547
1613,3,806.6,0.9962853011524643
1614,3,807.1,0.9962875995536798
